HARGA;LT;LB;JKT;JKM;Kota;
45000000000;7400;1233;5;7;Bogor;
650000000;60;90;3;2;Bogor;
1800000000;487;250;4;2;Bogor;
6000000000;4640;500;4;4;Bogor;
5000000000;2500;500;16;16;Bogor;
7000000000;4600;500;4;3;Bogor;
2500000000;1500;1000;3;3;Bogor;
900000000;150;100;4;2;Bogor;
1500000000;1000;150;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
5000000000;3033;500;16;8;Bogor;
4200000000;363;170;3;3;Bogor;
4850000000;531;222;3;3;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
285000000;60;36;2;1;Bogor;
285000000;60;36;2;1;Bogor;
50000000000;5025;300;4;2;Bogor;
1350000000;94;96;3;2;Bogor;
459000000;60;32;2;1;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
600000000;102;102;2;1;Bogor;
2600000000;202;186;3;3;Bogor;
45000000000;5930;800;13;8;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
835000000;90;60;2;1;Bogor;
1350000000;94;96;3;2;Bogor;
879000000;92;71;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
35000000000;5360;624;8;9;Bogor;
900000000;109;90;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1350000000;94;96;3;2;Bogor;
1500000000;150;100;4;2;Bogor;
628000000;60;63;3;2;Bogor;
595000000;90;45;2;1;Bogor;
1900000000;266;255;3;2;Bogor;
685000000;64;60;3;2;Bogor;
285000000;66;45;2;1;Bogor;
400000000;60;40;2;1;Bogor;
800000000;70;60;3;2;Bogor;
300000000;72;50;2;1;Bogor;
850000000;170;110;3;2;Bogor;
1200000000;170;100;2;1;Bogor;
550000000;132;100;3;2;Bogor;
355000000;72;65;3;2;Bogor;
430000000;72;100;3;2;Bogor;
245000000;84;56;2;1;Bogor;
245000000;72;60;2;1;Bogor;
950000000;160;45;2;1;Bogor;
250000000;72;60;2;1;Bogor;
250000000;72;60;2;1;Bogor;
295000000;120;30;2;1;Bogor;
235000000;72;36;2;1;Bogor;
350000000;90;55;2;1;Bogor;
350000000;90;55;2;1;Bogor;
350000000;90;55;2;1;Bogor;
225000000;90;36;2;1;Bogor;
280000000;90;36;2;1;Bogor;
650000000;144;70;2;2;Bogor;
549000000;120;38;2;1;Bogor;
434000000;90;36;2;1;Bogor;
750000000;84;70;2;2;Bogor;
450000000;72;36;2;1;Bogor;
1100000000;155;103;3;3;Bogor;
3000000000;162;300;4;4;Bogor;
1800000000;162;170;3;3;Bogor;
3300000000;351;150;4;3;Bogor;
1050000000;115;95;2;1;Bogor;
775000000;72;69;3;2;Bogor;
919000000;110;69;3;2;Bogor;
908000000;108;69;3;2;Bogor;
775000000;72;69;3;2;Bogor;
440000000;78;42;2;1;Bogor;
1020000000;112;133;4;3;Bogor;
805000000;91;112;4;2;Bogor;
1000000000;4000;2000;4;4;Bogor;
2600000000;1750;500;3;3;Bogor;
500000000;200;350;3;3;Bogor;
7500000000;4704;1000;4;3;Bogor;
2500000000;198;350;4;3;Bogor;
820000000;178;100;4;2;Bogor;
389000000;110;161;3;3;Bogor;
4000000000;636;350;4;4;Bogor;
85000000;72;72;2;1;Bogor;
338000000;72;36;2;1;Bogor;
3500000000;4445;350;5;4;Bogor;
550000000;72;32;2;1;Bogor;
799000000;74;70;3;2;Depok;
811000000;72;70;3;2;Depok;
660000000;80;45;2;1;Depok;
1200000000;120;100;3;3;Depok;
330000000;60;40;2;1;Depok;
1200000000;120;100;3;3;Depok;
660000000;80;45;2;1;Depok;
2280000000;180;200;3;4;Depok;
790000000;72;85;3;2;Depok;
690000000;75;50;2;1;Depok;
1030000000;83;90;3;2;Depok;
660000000;80;45;2;1;Depok;
495000000;73;50;2;1;Depok;
885000000;54;85;3;3;Depok;
775000000;91;75;3;2;Depok;
900000000;60;72;2;1;Depok;
650000000;75;45;2;1;Depok;
799000000;70;74;3;2;Depok;
930000000;72;80;3;2;Depok;
895000000;68;90;3;3;Depok;
775000000;91;70;3;2;Depok;
725000000;68;42;2;1;Depok;
800000000;70;72;3;2;Depok;
1150000000;70;110;3;3;Depok;
494000000;66;40;2;1;Depok;
940000000;88;100;3;3;Depok;
1200000000;180;356;4;3;Depok;
560000000;55;47;3;2;Depok;
350000000;60;40;2;1;Depok;
625000000;75;55;2;1;Depok;
750000000;103;60;3;2;Depok;
675000000;70;50;2;1;Depok;
400000000;68;45;2;1;Depok;
895000000;89;75;3;2;Depok;
930000000;85;120;4;3;Depok;
865000000;50;80;3;3;Depok;
1120000000;72;100;3;3;Depok;
1150000000;70;100;3;2;Depok;
1270000000;65;92;3;3;Depok;
1000000000;100;84;3;2;Depok;
220000000;60;36;2;1;Depok;
390000000;150;54;2;2;Depok;
1580000000;84;90;3;3;Depok;
1300000000;75;103;3;3;Depok;
945000000;60;74;3;2;Depok;
1200000000;117;165;4;3;Depok;
1580000000;84;85;3;3;Depok;
550000000;63;37;2;1;Depok;
2990000000;232;150;4;4;Depok;
1050000000;83;154;5;2;Depok;
875000000;61;78;3;2;Depok;
1200000000;98;78;2;3;Depok;
800000000;67;54;3;2;Depok;
750000000;62;63;3;2;Depok;
1980000000;143;180;4;3;Depok;
1050000000;83;154;5;2;Depok;
2990000000;232;150;4;4;Depok;
595000000;88;40;2;1;Depok;
1050000000;83;154;5;2;Depok;
535000000;73;40;2;1;Depok;
897000000;90;70;3;2;Depok;
678000000;60;54;3;2;Depok;
617000000;60;46;2;2;Depok;
2990000000;232;150;4;4;Depok;
1020000000;86;50;2;1;Depok;
945000000;105;60;2;1;Depok;
945000000;105;60;2;1;Depok;
1050000000;83;154;3;2;Depok;
840000000;84;48;2;1;Depok;
1050000000;67;70;;;Depok;
1020000000;67;70;3;2;Depok;
1300000000;115;135;4;2;Depok;
800000000;68;56;3;2;Depok;
795000000;60;77;3;2;Depok;
897000000;70;70;3;2;Depok;
607000000;60;46;2;2;Depok;
1950000000;158;90;2;2;Depok;
2500000000;218;45;2;1;Depok;
710000000;62;70;3;2;Depok;
800000000;101;78;3;3;Depok;
2300000000;218;45;2;1;Depok;
850000000;56;60;3;2;Depok;
900000000;178;135;4;2;Depok;
839000000;70;69;3;2;Depok;
3300000000;280;400;5;4;Depok;
662000000;40;52;2;2;Depok;
679000000;57;54;3;2;Depok;
1960000000;163;130;3;3;Depok;
1510000000;74;88;3;2;Depok;
1470000000;90;90;3;2;Depok;
1610000000;151;88;3;2;Depok;
1340000000;78;110;3;3;Depok;
865000000;58;76;3;2;Depok;
563000000;61;37;2;1;Depok;
563000000;61;37;2;1;Depok;
563000000;61;37;2;1;Depok;
670000000;92;45;2;1;Depok;
260000000;60;36;2;1;Depok;
365000000;62;36;2;1;Depok;
660000000;82;50;2;1;Depok;
195000000;40;36;2;1;Depok;
440000000;60;36;2;1;Depok;
400000000;203;130;3;2;Depok;
85000000;60;30;2;1;Depok;
370000000;65;36;;1;Depok;
410000000;74;36;2;1;Depok;
473000000;72;36;2;1;Depok;
501000000;85;36;2;1;Depok;
200000000;50;36;2;1;Depok;
215000000;50;36;2;1;Depok;
559000000;74;36;2;1;Depok;
410000000;65;36;2;1;Depok;
372000000;75;27;2;1;Depok;
375000000;75;27;2;1;Depok;
325000000;60;40;2;1;Depok;
325000000;60;40;2;1;Depok;
325000000;60;40;2;1;Depok;
200000000;45;36;;1;Depok;
150000000;55;36;2;1;Depok;
1560000000;109;90;3;2;Depok;
849000000;50;85;3;3;Depok;
960000000;70;115;3;2;Depok;
615000000;70;48;2;1;Depok;
940000000;88;120;3;3;Depok;
775000000;91;70;3;2;Depok;
625000000;75;50;2;1;Depok;
680000000;64;60;2;2;Depok;
700000000;105;55;2;1;Depok;
600000000;85;50;2;1;Depok;
995000000;80;95;4;3;Depok;
774000000;92;70;3;2;Depok;
590000000;70;48;2;1;Depok;
754000000;50;70;3;2;Depok;
774000000;68;56;3;2;Depok;
799000000;70;60;3;2;Depok;
600000000;85;50;2;1;Depok;
725000000;70;55;2;1;Depok;
790000000;70;89;3;2;Depok;
900000000;60;80;3;2;Depok;
680000000;60;60;2;2;Depok;
1490000000;98;130;3;3;Depok;
1490000000;95;130;3;3;Depok;
484000000;72;45;2;1;Depok;
1550000000;84;104;3;3;Depok;
730000000;101;48;2;1;Depok;
590000000;70;48;2;1;Depok;
595000000;72;48;2;1;Depok;
592000000;70;48;2;1;Depok;
550000000;72;50;2;1;Depok;
680000000;70;45;2;1;Depok;
965000000;70;115;3;2;Depok;
870000000;131;140;3;1;Depok;
1260000000;164;95;3;2;Depok;
780000000;72;42;2;1;Depok;
900000000;81;81;3;1;Depok;
780000000;72;42;2;1;Depok;
1020000000;84;40;2;2;Depok;
900000000;81;81;3;1;Depok;
1260000000;164;95;3;2;Depok;
780000000;72;42;2;1;Depok;
1020000000;84;40;2;2;Depok;
1260000000;164;95;3;2;Depok;
1150000000;94;70;3;2;Depok;
500000000;75;50;2;1;Depok;
870000000;131;140;3;1;Depok;
870000000;131;140;3;1;Depok;
960000000;108;90;2;1;Depok;
870000000;131;140;3;1;Depok;
960000000;108;90;2;1;Depok;
870000000;131;140;3;1;Depok;
960000000;108;90;2;1;Depok;
1260000000;164;95;3;2;Depok;
630000000;72;52;3;1;Depok;
470000000;70;48;2;1;Depok;
484000000;72;45;2;1;Depok;
785000000;84;70;3;2;Depok;
1370000000;124;75;3;3;Depok;
3500000000;234;150;3;3;Depok;
3500000000;234;150;3;3;Depok;
1140000000;84;76;3;2;Depok;
780000000;98;68;3;1;Depok;
1560000000;72;90;3;2;Depok;
660000000;72;72;2;1;Depok;
750000000;60;60;3;2;Depok;
1560000000;72;90;3;2;Depok;
780000000;98;68;3;1;Depok;
660000000;72;72;2;1;Depok;
660000000;72;72;2;1;Depok;
660000000;72;72;2;1;Depok;
1020000000;86;50;2;1;Depok;
1560000000;72;90;3;2;Depok;
800000000;96;71;2;1;Depok;
465000000;60;38;2;1;Depok;
800000000;96;71;2;1;Depok;
660000000;72;72;2;1;Depok;
1560000000;72;90;3;2;Depok;
780000000;98;68;3;1;Depok;
800000000;96;71;2;1;Depok;
464000000;60;38;2;1;Depok;
800000000;84;71;3;2;Depok;
999000000;89;80;3;2;Depok;
970000000;81;70;3;2;Depok;
580000000;60;54;3;2;Depok;
775000000;67;65;3;2;Depok;
70000000;78;45;2;2;Depok;
660000000;78;36;2;1;Depok;
725000000;66;56;3;2;Depok;
559000000;74;36;2;1;Depok;
995000000;95;100;3;3;Depok;
725000000;66;56;3;2;Depok;
699000000;66;56;3;2;Depok;
1350000000;120;150;4;3;Depok;
615000000;60;60;3;2;Depok;
220000000;60;36;2;1;Depok;
500000000;60;38;2;1;Depok;
1100000000;96;75;3;3;Depok;
1920000000;167;160;2;3;Depok;
2040000000;113;150;2;2;Depok;
1560000000;72;140;3;3;Depok;
1920000000;167;160;2;3;Depok;
1100000000;96;75;3;3;Depok;
1100000000;96;75;3;3;Depok;
1560000000;72;140;3;3;Depok;
1500000000;151;150;4;3;Depok;
1980000000;95;105;3;2;Depok;
699000000;42;66;3;2;Depok;
960000000;108;90;2;1;Depok;
1100000000;96;75;3;3;Depok;
1920000000;167;160;2;3;Depok;
2040000000;113;150;2;2;Depok;
1560000000;72;140;3;3;Depok;
1500000000;151;150;4;3;Depok;
2040000000;113;150;2;2;Depok;
1650000000;78;110;3;3;Depok;
1500000000;151;150;4;3;Depok;
1410000000;180;112;3;3;Depok;
1500000000;151;150;4;3;Depok;
1100000000;96;75;3;3;Depok;
1410000000;112;180;3;3;Depok;
1410000000;112;180;3;3;Depok;
1920000000;167;160;2;3;Depok;
1560000000;72;140;3;3;Depok;
295000000;70;45;2;1;Depok;
1720000000;84;155;3;3;Depok;
1430000000;67;90;4;3;Depok;
2900000000;305;200;3;3;Depok;
1500000000;164;104;3;3;Depok;
1020000000;86;50;2;1;Depok;
1500000000;164;104;3;3;Depok;
900000000;119;90;3;2;Depok;
840000000;84;48;2;1;Depok;
840000000;84;48;2;1;Depok;
800000000;96;71;2;1;Depok;
1020000000;86;50;2;1;Depok;
945000000;105;60;2;1;Depok;
1020000000;120;140;3;2;Depok;
945000000;105;60;2;1;Depok;
1500000000;164;104;3;3;Depok;
897000000;90;70;3;2;Depok;
900000000;119;90;3;2;Depok;
1200000000;90;135;2;2;Depok;
840000000;84;48;2;1;Depok;
1200000000;98;78;2;3;Depok;
1020000000;120;140;3;2;Depok;
1500000000;164;104;3;3;Depok;
1300000000;220;180;3;3;Depok;
1000000000;140;140;3;2;Depok;
1850000000;160;230;4;3;Depok;
1080000000;90;70;2;1;Depok;
2280000000;180;200;3;4;Depok;
900000000;119;90;3;2;Depok;
900000000;119;90;3;2;Depok;
870000000;71;61;3;2;Depok;
1080000000;90;70;2;1;Depok;
1080000000;90;70;2;1;Depok;
2280000000;180;200;3;4;Depok;
1560000000;115;145;3;3;Depok;
900000000;90;45;2;2;Depok;
1800000000;106;150;3;3;Depok;
1800000000;106;150;3;3;Depok;
1800000000;106;150;3;3;Depok;
1800000000;106;150;3;3;Depok;
2040000000;150;115;3;3;Depok;
4200000000;194;120;3;4;Depok;
658000000;55;55;2;2;Depok;
2280000000;180;200;3;4;Depok;
780000000;98;68;3;1;Depok;
1560000000;115;145;3;3;Depok;
900000000;90;45;2;2;Depok;
1560000000;115;145;3;3;Depok;
900000000;90;45;2;2;Depok;
2040000000;150;115;3;3;Depok;
900000000;90;45;2;2;Depok;
2280000000;180;200;3;4;Depok;
1560000000;115;145;3;3;Depok;
4200000000;194;120;3;4;Depok;
800000000;70;68;3;2;Depok;
556000000;55;55;2;2;Depok;
651000000;54;55;2;2;Depok;
995000000;72;70;3;2;Depok;
1200000000;120;100;3;3;Depok;
1200000000;120;100;3;3;Depok;
1100000000;72;105;3;4;Depok;
485000000;84;55;2;1;Depok;
1400000000;78;120;3;2;Depok;
1980000000;95;105;3;2;Depok;
1650000000;78;110;3;3;Depok;
1680000000;152;88;3;2;Depok;
750000000;72;43;1;1;Depok;
950000000;85;100;2;2;Depok;
6500000000;468;400;5;5;Depok;
1400000000;78;120;3;2;Depok;
1150000000;72;110;3;3;Depok;
960000000;90;60;2;1;Depok;
1400000000;78;120;3;2;Depok;
1980000000;95;105;3;2;Depok;
2520000000;150;200;4;3;Depok;
1560000000;109;90;3;2;Depok;
1500000000;151;150;4;3;Depok;
1920000000;167;160;2;3;Depok;
1560000000;72;140;3;3;Depok;
1400000000;78;120;3;2;Depok;
2520000000;150;200;4;3;Depok;
2520000000;132;125;4;3;Depok;
1980000000;95;105;3;2;Depok;
2640000000;110;140;4;4;Depok;
2040000000;113;150;2;2;Depok;
1650000000;78;110;3;3;Depok;
1410000000;180;112;3;3;Depok;
1200000000;120;77;2;2;Depok;
1650000000;140;200;4;3;Depok;
1900000000;120;180;3;3;Depok;
2200000000;118;160;3;3;Depok;
2700000000;;;;;Depok;
2550000000;120;158;3;3;Depok;
1480000000;60;73;3;2;Depok;
5700000000;246;320;4;4;Depok;
3500000000;200;365;4;4;Depok;
1570000000;112;56;3;1;Depok;
970000000;70;115;3;2;Depok;
1950000000;120;180;4;2;Depok;
3000000000;250;225;3;3;Depok;
4000000000;425;237;5;4;Depok;
750000000;170;200;4;2;Depok;
800000000;65;78;3;3;Depok;
2500000000;120;178;3;3;Depok;
890000000;101;78;3;3;Depok;
2200000000;118;160;4;3;Depok;
4200000000;234;400;3;3;Depok;
4000000000;158;145;2;2;Depok;
3500000000;321;500;6;4;Depok;
6850000000;500;460;3;3;Depok;
3950000000;300;250;3;3;Depok;
1900000000;150;220;3;3;Depok;
6200000000;710;388;4;3;Depok;
5800000000;540;350;4;3;Depok;
4500000000;387;175;4;3;Depok;
1090000000;72;110;3;4;Depok;
680000000;60;70;2;2;Depok;
2750000000;187;200;3;3;Depok;
1650000000;78;110;3;3;Depok;
2280000000;120;83;2;2;Depok;
1500000000;120;140;3;3;Depok;
1650000000;108;150;2;2;Depok;
1200000000;132;90;2;2;Depok;
1350000000;80;138;3;3;Depok;
525000000;75;36;2;1;Depok;
2130000000;120;91;3;2;Depok;
1450000000;56;93;2;2;Depok;
1480000000;62;73;3;2;Depok;
1590000000;71;84;3;3;Depok;
1170000000;93;88;3;2;Depok;
2520000000;150;200;4;3;Depok;
4300000000;390;300;4;4;Depok;
1170000000;93;88;3;2;Depok;
400000000;68;40;2;1;Depok;
1560000000;109;90;3;2;Depok;
750000000;72;43;1;1;Depok;
660000000;82;50;2;1;Depok;
960000000;108;90;2;1;Depok;
660000000;82;50;2;1;Depok;
1200000000;120;45;2;1;Depok;
1560000000;109;90;3;2;Depok;
793000000;72;90;3;2;Depok;
1560000000;109;90;3;2;Depok;
484000000;66;42;2;1;Depok;
300000000;60;40;2;1;Depok;
750000000;72;43;1;1;Depok;
235000000;50;36;2;1;Depok;
1320000000;90;160;3;2;Depok;
660000000;82;50;2;1;Depok;
900000000;81;81;3;1;Depok;
1260000000;164;95;3;2;Depok;
1320000000;90;160;3;2;Depok;
750000000;72;43;1;1;Depok;
780000000;72;42;2;1;Depok;
1200000000;120;100;3;3;Depok;
750000000;72;43;1;1;Depok;
660000000;82;50;2;1;Depok;
1200000000;120;100;3;3;Depok;
1020000000;84;40;2;2;Depok;
1560000000;109;90;3;2;Depok;
901000000;101;78;3;3;Depok;
901000000;101;91;3;3;Depok;
1110000000;91;101;4;3;Depok;
485000000;60;45;2;1;Depok;
4000000000;600;300;4;3;Depok;
1200000000;84;75;2;2;Depok;
800000000;68;56;3;2;Depok;
750000000;70;69;3;2;Depok;
600000000;68;38;2;1;Depok;
650000000;72;52;3;1;Depok;
917000000;84;45;2;1;Depok;
950000000;70;118;4;2;Depok;
955000000;70;115;3;2;Depok;
1870000000;124;135;4;4;Depok;
285000000;63;40;2;1;Depok;
1330000000;84;75;;;Depok;
2490000000;158;133;4;4;Depok;
2280000000;142;126;3;3;Depok;
230000000;50;36;2;1;Depok;
3500000000;200;120;3;4;Depok;
800000000;101;78;3;3;Depok;
387000000;55;42;2;1;Depok;
485000000;72;42;2;1;Depok;
525000000;73;45;2;1;Depok;
1600000000;120;79;3;2;Depok;
445000000;60;80;4;2;Depok;
1450000000;144;68;2;2;Depok;
200000000;50;36;2;1;Depok;
1800000000;112;120;5;4;Depok;
750000000;66;50;2;1;Depok;
650000000;119;80;3;1;Depok;
2280000000;110;103;3;3;Depok;
1670000000;96;103;3;2;Depok;
1410000000;84;85;3;2;Depok;
1330000000;84;75;2;2;Depok;
1940000000;106;75;2;2;Depok;
2790000000;129;120;4;4;Depok;
1330000000;84;75;3;3;Depok;
508000000;72;45;2;1;Depok;
1500000000;96;103;4;4;Depok;
583000000;70;34;2;1;Depok;
622000000;52;63;2;2;Depok;
1600000000;230;150;3;3;Depok;
1100000000;92;74;3;2;Depok;
799000000;76;66;3;2;Depok;
590000000;72;72;3;2;Depok;
755000000;75;60;3;2;Depok;
1230000000;121;71;2;2;Depok;
1200000000;98;78;2;3;Depok;
1200000000;98;78;2;3;Depok;
500000000;50;30;2;1;Depok;
699000000;62;70;3;2;Depok;
1800000000;120;158;3;3;Depok;
2600000000;235;225;3;2;Depok;
1200000000;98;78;2;2;Depok;
875000000;70;69;3;2;Depok;
945000000;105;60;2;1;Depok;
660000000;80;45;2;1;Depok;
660000000;80;45;2;1;Depok;
690000000;87;45;2;1;Depok;
350000000;60;36;3;1;Depok;
800000000;109;144;3;3;Depok;
1250000000;128;110;3;1;Depok;
690000000;87;45;2;1;Depok;
950000000;120;57;2;1;Depok;
1800000000;106;150;3;3;Depok;
2520000000;150;200;4;3;Depok;
1100000000;96;75;3;3;Depok;
1150000000;72;80;3;3;Depok;
1150000000;72;80;3;3;Depok;
995000000;72;75;3;2;Depok;
756000000;60;51;2;2;Depok;
1440000000;97;130;3;3;Depok;
725000000;50;50;2;2;Depok;
1350000000;102;120;3;3;Depok;
950000000;57;72;3;2;Depok;
1600000000;100;120;4;3;Depok;
995000000;72;75;3;2;Depok;
2300000000;127;168;5;5;Depok;
1400000000;72;120;3;3;Depok;
1700000000;100;120;3;3;Depok;
1400000000;100;130;3;3;Depok;
1700000000;77;140;3;3;Depok;
995000000;72;75;3;2;Depok;
1420000000;86;110;3;3;Depok;
2300000000;127;170;4;3;Depok;
1950000000;125;136;3;3;Depok;
770000000;72;42;2;1;Depok;
1350000000;300;317;4;4;Depok;
900000000;90;45;2;2;Depok;
4200000000;194;120;3;4;Depok;
1560000000;72;90;3;2;Depok;
1050000000;83;154;5;2;Depok;
1560000000;115;145;3;3;Depok;
4900000000;450;250;6;2;Depok;
1730000000;80;100;3;3;Depok;
1200000000;80;60;4;3;Depok;
1220000000;81;80;3;3;Depok;
4900000000;400;250;6;2;Depok;
1000000000;100;66;4;4;Depok;
350000000;50;36;2;1;Depok;
660000000;72;72;2;1;Depok;
1300000000;98;100;3;3;Depok;
870000000;60;85;3;3;Depok;
890000000;68;90;3;3;Depok;
800000000;80;70;3;2;Depok;
1170000000;93;88;3;2;Depok;
1250000000;72;110;3;3;Depok;
1100000000;92;100;3;2;Depok;
1450000000;98;130;3;3;Depok;
900000000;60;75;3;2;Depok;
1300000000;98;130;3;3;Depok;
2310000000;127;180;5;5;Depok;
1430000000;100;90;4;2;Depok;
575000000;46;36;2;1;Depok;
3200000000;268;140;4;3;Depok;
485000000;72;50;2;1;Depok;
506000000;40;46;2;2;Depok;
980000000;80;70;3;2;Depok;
980000000;80;70;3;2;Depok;
980000000;80;70;3;2;Depok;
846000000;63;70;3;2;Depok;
1170000000;93;88;2;1;Depok;
1170000000;93;88;2;1;Depok;
1850000000;84;189;3;3;Jakarta Barat;
6800000000;260;387;4;3;Jakarta Barat;
1650000000;60;132;3;3;Jakarta Barat;
2400000000;89;227;5;4;Jakarta Barat;
3550000000;112;160;4;2;Jakarta Barat;
2400000000;84;144;5;2;Jakarta Barat;
3550000000;120;200;3;2;Jakarta Barat;
2600000000;75;150;4;3;Jakarta Barat;
3700000000;105;196;4;4;Jakarta Barat;
2200000000;64;168;4;3;Jakarta Barat;
2100000000;50;128;3;3;Jakarta Barat;
1800000000;61;144;3;3;Jakarta Barat;
4700000000;225;255;1;1;Jakarta Barat;
3000000000;135;250;3;3;Jakarta Barat;
5500000000;136;336;10;11;Jakarta Barat;
4000000000;198;500;6;2;Jakarta Barat;
6300000000;233;315;5;6;Jakarta Barat;
3000000000;140;140;3;3;Jakarta Barat;
2200000000;64;168;4;3;Jakarta Barat;
2700000000;88;200;6;4;Jakarta Barat;
8490000000;377;712;4;4;Jakarta Barat;
2600000000;75;150;3;3;Jakarta Barat;
4700000000;225;255;1;1;Jakarta Barat;
3950000000;141;282;1;1;Jakarta Barat;
5500000000;282;300;3;3;Jakarta Barat;
3000000000;156;123;3;2;Jakarta Barat;
3350000000;192;192;1;1;Jakarta Barat;
6500000000;258;400;6;5;Jakarta Barat;
1850000000;84;189;3;3;Jakarta Barat;
2300000000;55;131;4;3;Jakarta Barat;
12000000000;378;1000;5;4;Jakarta Barat;
1350000000;36;73;3;3;Jakarta Barat;
2500000000;117;150;3;2;Jakarta Barat;
8500000000;377;570;4;4;Jakarta Barat;
2700000000;80;170;3;3;Jakarta Barat;
2600000000;75;150;3;3;Jakarta Barat;
2500000000;84;180;3;3;Jakarta Barat;
5500000000;136;336;10;11;Jakarta Barat;
1590000000;39;110;3;3;Jakarta Barat;
2400000000;84;185;3;2;Jakarta Barat;
4300000000;102;294;4;5;Jakarta Barat;
3750000000;140;210;4;4;Jakarta Barat;
2750000000;140;126;3;2;Jakarta Barat;
3100000000;168;236;3;3;Jakarta Barat;
3500000000;180;168;3;3;Jakarta Barat;
1710000000;80;130;3;3;Jakarta Selatan;
1950000000;95;150;4;4;Jakarta Selatan;
2300000000;121;180;4;4;Jakarta Selatan;
2400000000;113;160;4;4;Jakarta Selatan;
1550000000;70;120;3;3;Jakarta Selatan;
695000000;40;80;2;2;Jakarta Selatan;
2640000000;110;140;4;4;Jakarta Selatan;
4500000000;168;230;4;4;Jakarta Selatan;
2640000000;110;140;4;4;Jakarta Selatan;
1950000000;95;150;3;3;Jakarta Selatan;
1450000000;97;130;3;3;Jakarta Selatan;
3700000000;112;240;4;4;Jakarta Selatan;
2000000000;125;160;5;5;Jakarta Selatan;
3200000000;210;280;4;4;Jakarta Selatan;
1950000000;96;150;3;3;Jakarta Selatan;
1950000000;96;150;3;3;Jakarta Selatan;
1650000000;78;110;3;3;Jakarta Selatan;
2640000000;110;140;4;4;Jakarta Selatan;
63000000000;5250;200;4;3;Jakarta Selatan;
1250000000;77;120;3;3;Jakarta Selatan;
5500000000;165;300;5;4;Jakarta Selatan;
2500000000;126;240;5;4;Jakarta Selatan;
3700000000;139;240;5;5;Jakarta Selatan;
3720000000;112;240;4;4;Jakarta Selatan;
4000000000;279;210;3;3;Jakarta Selatan;
2400000000;150;250;4;4;Jakarta Selatan;
4500000000;277;310;3;4;Jakarta Selatan;
4500000000;277;310;3;4;Jakarta Selatan;
2900000000;92;230;4;4;Jakarta Selatan;
2500000000;120;220;4;3;Jakarta Selatan;
1520000000;77;130;4;4;Jakarta Selatan;
3500000000;135;200;4;3;Jakarta Selatan;
12000000000;1450;910;4;3;Jakarta Selatan;
1400000000;78;120;3;2;Jakarta Selatan;
3600000000;101;260;4;4;Jakarta Selatan;
4950000000;202;300;4;4;Jakarta Selatan;
1900000000;90;150;4;4;Jakarta Selatan;
1550000000;126;160;4;4;Jakarta Selatan;
5500000000;163;380;4;4;Jakarta Selatan;
2750000000;170;169;4;4;Jakarta Selatan;
2300000000;120;165;3;3;Jakarta Selatan;
1450000000;63;100;3;3;Jakarta Selatan;
4950000000;223;320;6;6;Jakarta Selatan;
16899999999999900;585;480;6;3;Jakarta Selatan;
1300000000;60;62;3;2;Jakarta Selatan;
8900000000;600;550;5;3;Jakarta Selatan;
1680000000;60;132;3;3;Jakarta Selatan;
1290000000;60;70;3;2;Jakarta Selatan;
3500000000;216;250;3;2;Jakarta Selatan;
6000000000;373;132;5;3;Jakarta Selatan;
5750000000;264;360;4;4;Jakarta Selatan;
4000000000;433;300;4;3;Jakarta Selatan;
4800000000;300;400;5;3;Jakarta Selatan;
4000000000;128;270;6;6;Jakarta Selatan;
2700000000;118;180;3;3;Jakarta Selatan;
14000000000;1431;500;6;5;Jakarta Selatan;
949000000;60;74;3;2;Jakarta Selatan;
29000000000;450;850;4;4;Jakarta Utara;
7700000000;200;400;4;3;Jakarta Utara;
28000000000;400;700;4;3;Jakarta Utara;
18000000000;450;600;5;3;Jakarta Utara;
30000000000;542;1100;4;4;Jakarta Utara;
25000000000;785;839;6;6;Jakarta Utara;
10000000000;270;700;6;5;Jakarta Utara;
23000000000;377;1100;7;7;Jakarta Utara;
12000000000;300;320;3;3;Jakarta Utara;
